id,original_url,unshortened_url
1181767766652514304,https://www.spiegel.de/wissenschaft/mensch/greta-thunberg-fatboy-slim-spielt-remix-von-uno-rede-right-here-right-now-a-1290619.html,https://www.spiegel.de/wissenschaft/mensch/greta-thunberg-fatboy-slim-spielt-remix-von-uno-rede-right-here-right-now-a-1290619.html
1175350521168879616,https://soundcloud.com/spiegel-update/update-am-samstag-21-september,https://soundcloud.com/spiegel-update/update-am-samstag-21-september
1175312218679676928,https://www.spiegel.de/sport/sonst/formel-2-pilot-juan-manuel-correa-nach-unfall-in-spa-aus-koma-erwacht-a-1287955.html,https://www.spiegel.de/sport/sonst/formel-2-pilot-juan-manuel-correa-nach-unfall-in-spa-aus-koma-erwacht-a-1287955.html
1174663440801026050,https://www.spiegel.de/politik/ausland/brexit-london-reagiert-kuehl-auf-drohung-von-premier-rinne-a-1287620.html,https://www.spiegel.de/politik/ausland/brexit-london-reagiert-kuehl-auf-drohung-von-premier-rinne-a-1287620.html
1204299471506378752,https://www.spiegel.de/sport/sonst/dopingskandal-in-russland-grigori-rodtschenkow-fordert-weitere-strafen-a-1300501.html,https://www.spiegel.de/sport/sonst/dopingskandal-in-russland-grigori-rodtschenkow-fordert-weitere-strafen-a-1300501.html
1203427851065626625,https://www.spiegel.de/panorama/gesellschaft/eisenach-katja-wolf-die-npd-und-die-handschlag-krise-a-1299787.html,https://www.spiegel.de/panorama/gesellschaft/eisenach-katja-wolf-die-npd-und-die-handschlag-krise-a-1299787.html
1196414388434898945,https://www.spiegel.de/politik/deutschland/pkw-maut-bundesrechnungshof-verschaerft-kritik-an-pkw-maut-a-1297030.html,https://www.spiegel.de/politik/deutschland/pkw-maut-bundesrechnungshof-verschaerft-kritik-an-pkw-maut-a-1297030.html
1194261842966659072,https://www.spiegel.de/politik/deutschland/annegret-kramp-karrenbauer-zelebriert-bundeswehr-geloebnis-vor-dem-reichstag-a-1296073.html,https://www.spiegel.de/politik/deutschland/annegret-kramp-karrenbauer-zelebriert-bundeswehr-geloebnis-vor-dem-reichstag-a-1296073.html
1196455156247752704,https://www.spiegel.de/politik/ausland/ukraine-affaere-donald-trump-kann-sich-vorstellen-in-impeachment-verfahren-auszusagen-a-1297107.html,https://www.spiegel.de/politik/ausland/ukraine-affaere-donald-trump-kann-sich-vorstellen-in-impeachment-verfahren-auszusagen-a-1297107.html
1196077415857975299,https://www.spiegel.de/politik/deutschland/bundeswehr-kritik-an-ausbildung-fuer-chinesische-soldaten-a-1296934.html,https://www.spiegel.de/politik/deutschland/bundeswehr-kritik-an-ausbildung-fuer-chinesische-soldaten-a-1296934.html
