id,original_url,title,unshortened_url
1194896006258647040,https://www.spiegel.de/politik/ausland/london-will-keinen-eu-kommissar-vor-der-wahl-im-dezember-nominieren-a-1296396.html,London erteilt Ursula von der Leyen eine Absage - DER SPIEGEL,https://www.spiegel.de/politik/ausland/london-will-keinen-eu-kommissar-vor-der-wahl-im-dezember-nominieren-a-1296396.html
1194986734603255809,https://www.spiegel.de/wissenschaft/natur/insektensterben-umweltministerium-raet-von-laubblaesern-ab-a-1296410.html,Insektensterben: Umweltministerium rät von Laubbläsern ab - DER SPIEGEL,https://www.spiegel.de/wissenschaft/natur/insektensterben-umweltministerium-raet-von-laubblaesern-ab-a-1296410.html
1210087362589384704,https://www.spiegel.de/politik/ausland/russland-kritiker-von-wladimir-putin-offenbar-auf-militaerbasis-in-arktis-verschleppt-a-1302778.html,Russland: Kritiker von Wladimir Putin offenbar auf Militärbasis in Arktis verschleppt - DER SPIEGEL,https://www.spiegel.de/politik/ausland/russland-kritiker-von-wladimir-putin-offenbar-auf-militaerbasis-in-arktis-verschleppt-a-1302778.html
1211966366212706310,https://www.spiegel.de/politik/deutschland/morddrohung-polizei-ermittelt-wegen-drohung-gegen-fdp-politikerin-a-1303226.html,Morddrohung: Polizei ermittelt wegen Drohung gegen FDP-Politikerin - DER SPIEGEL,https://www.spiegel.de/politik/deutschland/morddrohung-polizei-ermittelt-wegen-drohung-gegen-fdp-politikerin-a-1303226.html
1201430329862475776,https://www.spiegel.de/wissenschaft/mensch/klimagipfel-cop25-in-madrid-das-sind-die-themen-auf-dem-gipfel-a-1298577.html,Klimagipfel COP25 in Madrid: Das sind die Themen auf dem Gipfel - DER SPIEGEL,https://www.spiegel.de/wissenschaft/mensch/klimagipfel-cop25-in-madrid-das-sind-die-themen-auf-dem-gipfel-a-1298577.html
1198183933814300672,https://www.spiegel.de/panorama/justiz/ibrahim-miri-bremer-clanchef-erneut-in-den-libanon-abgeschoben-a-1297931.html,Ibrahim Miri: Illegal eingereister Clanchef in den Libanon abgeschoben - DER SPIEGEL,https://www.spiegel.de/panorama/justiz/ibrahim-miri-bremer-clanchef-erneut-in-den-libanon-abgeschoben-a-1297931.html
1185233219819470848,https://www.spiegel.de/wissenschaft/weltall/iss-nasa-astronautinnen-erledigen-ausseneinsatz-a-1292245.html,ISS: Nasa-Astronautinnen erledigen Außeneinsatz - DER SPIEGEL,https://www.spiegel.de/wissenschaft/weltall/iss-nasa-astronautinnen-erledigen-ausseneinsatz-a-1292245.html
1208651909139030017,https://www.spiegel.de/panorama/australien-premierminister-scott-morrison-gesteht-fehler-in-der-buschbrand-krise-a-1302506.html,Scott Morrison gesteht Fehler in der Buschbrand-Krise in Australien ein - DER SPIEGEL,https://www.spiegel.de/panorama/australien-premierminister-scott-morrison-gesteht-fehler-in-der-buschbrand-krise-a-1302506.html
1180485054998335488,https://www.spiegel.de/politik/ausland/usa-legale-zuwanderung-kuenftig-nur-mit-krankenversicherung-a-1290147.html,USA: Legale Zuwanderung künftig nur mit Krankenversicherung - DER SPIEGEL,https://www.spiegel.de/politik/ausland/usa-legale-zuwanderung-kuenftig-nur-mit-krankenversicherung-a-1290147.html
1181586070841876480,https://www.spiegel.de/plus/harald-schmidt-sind-kinder-ohne-handy-gluecklicher-a-8d49eb11-45b5-4265-a0ac-6695a9753118,Harald Schmidt: Sind Kinder ohne Handy glücklicher? - DER SPIEGEL,https://www.spiegel.de/kultur/harald-schmidt-sind-kinder-ohne-handy-gluecklicher-a-8d49eb11-45b5-4265-a0ac-6695a9753118
1176227261109825536,https://www.spiegel.de/wirtschaft/unternehmen/apple-neuer-mac-pro-wird-doch-wieder-in-texas-montiert-a-1288253.html,Apple: Neuer Mac Pro wird doch wieder in Texas montiert - DER SPIEGEL,https://www.spiegel.de/wirtschaft/unternehmen/apple-neuer-mac-pro-wird-doch-wieder-in-texas-montiert-a-1288253.html
1174275133827112972,https://www.spiegel.de/wirtschaft/foodwatch-studie-landwirtschaft-verursacht-77-milliarden-euro-klimakosten-a-1287363.html,Foodwatch-Studie: Landwirtschaft verursacht 77 Milliarden Euro Klimakosten - DER SPIEGEL,https://www.spiegel.de/wirtschaft/foodwatch-studie-landwirtschaft-verursacht-77-milliarden-euro-klimakosten-a-1287363.html
1204062155256938497,https://www.spiegel.de/wirtschaft/soziales/hartz-reformen-erst-segen-heute-fluch-oekonom-enzo-weber-im-interview-a-1300144.html,"Hartz-Reformen: Erst Segen, heute Fluch - Ökonom Enzo Weber im Interview - DER SPIEGEL",https://www.spiegel.de/wirtschaft/soziales/hartz-reformen-erst-segen-heute-fluch-oekonom-enzo-weber-im-interview-a-1300144.html
1178687710229233664,https://www.spiegel.de/politik/ausland/boris-johnson-streitet-belaestigungsvorwurf-ab-a-1289359.html,Boris Johnson streitet Belästigungsvorwurf ab - DER SPIEGEL,https://www.spiegel.de/politik/ausland/boris-johnson-streitet-belaestigungsvorwurf-ab-a-1289359.html
1195459975235002368,https://www.spiegel.de/sport/fussball/fc-bayern-muenchen-uli-hoeness-verabschiedet-sich-herbert-hainer-wird-nachfolger-a-1296764.html,"FC Bayern München: Uli Hoeneß verabschiedet sich, Herbert Hainer wird Nachfolger - DER SPIEGEL",https://www.spiegel.de/sport/fussball/fc-bayern-muenchen-uli-hoeness-verabschiedet-sich-herbert-hainer-wird-nachfolger-a-1296764.html
1194922435411243008,https://www.spiegel.de/politik/ausland/irak-erneut-demonstranten-in-bagdad-getoetet-a-1296424.html,Irak: Erneut Demonstranten in Bagdad getötet - DER SPIEGEL,https://www.spiegel.de/politik/ausland/irak-erneut-demonstranten-in-bagdad-getoetet-a-1296424.html
1196464099376300032,https://www.spiegel.de/panorama/gesellschaft/uno-sieben-millionen-kinder-in-unfreiheit-a-1297104.html,Uno: Sieben Millionen Kinder in Unfreiheit - DER SPIEGEL,https://www.spiegel.de/panorama/gesellschaft/uno-sieben-millionen-kinder-in-unfreiheit-a-1297104.html
1210252207913762816,https://www.spiegel.de/sport/fussball/fussball-transferticker-ibrahimovic-wohl-vor-rueckkehr-nach-mailand-a-1302810.html,Fußball-Transferticker: Ibrahimovic wohl vor Rückkehr nach Mailand - DER SPIEGEL,https://www.spiegel.de/sport/fussball/fussball-transferticker-ibrahimovic-wohl-vor-rueckkehr-nach-mailand-a-1302810.html
1192130291080368129,https://www.spiegel.de/politik/deutschland/horst-seehofer-salzburg-droht-bei-grenzkontrollen-mit-fahrverboten-a-1295235.html,Horst Seehofer: Salzburg droht bei Grenzkontrollen mit Fahrverboten - DER SPIEGEL,https://www.spiegel.de/politik/deutschland/horst-seehofer-salzburg-droht-bei-grenzkontrollen-mit-fahrverboten-a-1295235.html
